pool,func,minargs,maxargs,type,address,definition
GSC-Function-4f437c0,mayspawnentity,0,0,0,sub_330F440,
GSC-Function-4f437c0,objective_add,2,5,0,sub_33001D0,
GSC-Function-4f437c0,objective_delete,1,1,0,sub_3300A70,
GSC-Function-4f437c0,objective_state,1,1,0,sub_3300CA0,
GSC-Function-4f437c0,objective_setstate,2,2,0,sub_3300EF0,
GSC-Function-4f437c0,objective_position,1,1,0,sub_3301330,
GSC-Function-4f437c0,function_cc3ada06,1,1,0,sub_3303560,
GSC-Function-4f437c0,objective_setposition,2,2,0,sub_33057E0,
GSC-Function-4f437c0,objective_onentity,2,2,0,sub_3305AD0,
GSC-Function-4f437c0,objective_clearentity,1,1,0,sub_3305BB0,
GSC-Function-4f437c0,objective_setvisibletoplayer,2,2,0,sub_3305E20,
GSC-Function-4f437c0,objective_setinvisibletoplayer,2,2,0,sub_3305F80,
GSC-Function-4f437c0,objective_setvisibletoplayerbyindex,2,2,0,sub_3306080,
GSC-Function-4f437c0,objective_setinvisibletoplayerbyindex,2,2,0,sub_3306190,
GSC-Function-4f437c0,objective_setvisibletoall,1,1,0,sub_3306330,
GSC-Function-4f437c0,objective_setinvisibletoall,1,1,0,sub_3306400,
GSC-Function-4f437c0,objective_setprogress,2,2,0,sub_3306B20,
GSC-Function-4f437c0,objective_setgamemodeflags,2,2,0,sub_3306D30,
GSC-Function-4f437c0,objective_getgamemodeflags,1,1,0,sub_3307190,
GSC-Function-4f437c0,objective_setplayerusing,2,2,0,sub_33065B0,
GSC-Function-4f437c0,objective_clearplayerusing,2,2,0,sub_33067A0,
GSC-Function-4f437c0,objective_clearallusing,1,1,0,sub_33069D0,
GSC-Function-4f437c0,objective_team,1,1,0,sub_3307550,
GSC-Function-4f437c0,objective_setteam,2,2,0,sub_33076A0,
GSC-Function-4f437c0,function_3ae6fa3,3,3,0,sub_33077E0,
GSC-Function-4f437c0,function_da7940a3,2,2,0,sub_3307A10,
GSC-Function-4f437c0,objective_setuimodelvalue,3,3,0,sub_330B420,
GSC-Function-4f437c0,objective_getrequiredspecialty,1,1,0,sub_3307DC0,
GSC-Function-4f437c0,function_1fce1758,1,1,0,sub_330AD20,
GSC-Function-4f437c0,function_464c3671,1,2,0,sub_330B010,
GSC-Function-4f437c0,missile_createattractorent,3,5,0,sub_32B89F0,
GSC-Function-4f437c0,missile_createattractororigin,3,5,0,sub_32B8B00,
GSC-Function-4f437c0,missile_createrepulsorent,3,5,0,sub_32B8C10,
GSC-Function-4f437c0,missile_createrepulsororigin,3,5,0,sub_32B8D10,
GSC-Function-4f437c0,missile_deleteattractor,1,1,0,sub_32B8E20,
GSC-Function-4f437c0,bullettrace,4,7,0,sub_3312D90,
GSC-Function-4f437c0,groundtrace,4,6,0,sub_331AC20,
GSC-Function-4f437c0,beamtrace,4,8,0,sub_3310220,
GSC-Function-4f437c0,bullettracepassed,4,7,0,sub_331D9F0,
GSC-Function-4f437c0,sighttracepassed,4,5,0,sub_3320850,
GSC-Function-4f437c0,physicstrace,2,6,0,sub_3320EE0,
GSC-Function-4f437c0,function_e6ba3ec9,3,4,0,sub_3323D90,
GSC-Function-4f437c0,function_7637f5ce,2,4,0,sub_3326C90,
GSC-Function-4f437c0,playerphysicstrace,2,2,0,sub_332BB20,
GSC-Function-4f437c0,playerphysicstraceignoreent,3,3,0,sub_332BC70,
GSC-Function-4f437c0,playerbullettrace,3,3,0,sub_331DC90,
GSC-Function-4f437c0,worldtrace,2,2,0,sub_3320A70,
GSC-Function-4f437c0,playerpositionvalid,1,1,0,sub_332B7E0,
GSC-Function-4f437c0,playerpositionvalidignoreent,2,2,0,sub_332B930,
GSC-Function-4f437c0,function_b576d3d,2,2,0,sub_332BA80,
GSC-Function-4f437c0,function_1fb666e0,3,3,0,sub_3349540,
GSC-Function-4f437c0,getanimtagorigin,3,3,0,sub_3340840,
GSC-Function-4f437c0,getmovedelta,1,4,0,sub_3340620,
GSC-Function-4f437c0,getangledelta,1,3,0,sub_3343500,
GSC-Function-4f437c0,getnorthyaw,0,0,0,sub_3343720,
GSC-Function-4f437c0,playfx,2,6,0,sub_3343880,
GSC-Function-4f437c0,playfxontag,3,4,0,sub_33441C0,
GSC-Function-4f437c0,playfxoncamera,2,5,0,sub_3343CD0,
GSC-Function-4f437c0,getwaterheight,1,3,0,sub_332E310,
GSC-Function-4f437c0,playloopedfx,3,6,0,sub_3344410,
GSC-Function-4f437c0,spawnfx,2,4,0,sub_3344710,
GSC-Function-4f437c0,triggerfx,1,2,0,sub_3344BC0,
GSC-Function-4f437c0,fxblocksight,2,2,0,sub_3344E00,
GSC-Function-4f437c0,resetglass,0,0,0,sub_3344E30,
GSC-Function-4f437c0,playtagfxset,2,2,0,sub_3343800,
GSC-Function-4f437c0,physicsexplosionsphere,4,6,0,sub_3345790,
GSC-Function-4f437c0,physicsexplosioncylinder,4,4,0,sub_3348420,
GSC-Function-4f437c0,physicsjolt,4,4,0,sub_33481A0,
GSC-Function-4f437c0,physicsjetthrust,5,5,0,sub_33485E0,
GSC-Function-4f437c0,createstreamerhint,2,3,0,sub_33459D0,
GSC-Function-4f437c0,aretexturesloaded,0,0,0,sub_33459B0,
GSC-Function-4f437c0,setexpfog,6,6,0,sub_3348A20,
GSC-Function-4f437c0,setvolfog,8,12,0,sub_3348CF0,
GSC-Function-4f437c0,setculldist,1,1,0,sub_3349470,
GSC-Function-4f437c0,grenadeexplosioneffect,1,1,0,sub_333ADB0,
GSC-Function-4f437c0,magicbullet,3,6,0,sub_3307FF0,
GSC-Function-4f437c0,radiusdamage,4,7,0,sub_333B6C0,
GSC-Function-4f437c0,setplayerignoreradiusdamage,1,1,0,sub_333FFA0,
GSC-Function-4f437c0,glassradiusdamage,4,5,0,sub_333DBC0,
GSC-Function-4f437c0,getnumparts,1,1,0,sub_3352750,
GSC-Function-4f437c0,getpartname,2,2,0,sub_3352790,
GSC-Function-4f437c0,earthquake,4,5,0,sub_3352D70,
GSC-Function-4f437c0,screenshake,5,d,0,sub_33533F0,
GSC-Function-4f437c0,bulletspread,3,3,0,sub_3352A90,
GSC-Function-4f437c0,resettimeout,0,0,0,sub_330F4A0,
GSC-Function-4f437c0,getattachmentnames,0,0,0,sub_330F960,
GSC-Function-4f437c0,getwatcherweapons,0,0,0,sub_330FB30,
GSC-Function-4f437c0,getretrievableweapons,0,0,0,sub_330FC40,
GSC-Function-4f437c0,islaseron,1,1,0,sub_330FF60,
GSC-Function-4f437c0,isitemrestricted,1,1,0,sub_330FFA0,
GSC-Function-4f437c0,getequipmentheadobjective,1,1,0,sub_330FFF0,
GSC-Function-4f437c0,getcrateheadobjective,1,1,0,sub_3310040,
GSC-Function-4f437c0,function_2717b55f,0,1,0,sub_3307B60,
GSC-Function-4f437c0,function_302bd0b9,0,0,0,sub_3307BC0,
GSC-Function-4f437c0,function_6a9e36d6,0,0,0,sub_3307D50,
GSC-Function-4f437c0,isplayernumber,1,1,0,sub_334DBD0,
GSC-Function-4f437c0,setwinningplayer,1,1,0,sub_334FCC0,
GSC-Function-4f437c0,setwinningteam,1,1,0,sub_334FD70,
GSC-Function-4f437c0,announcement,2,7fffffff,0,sub_334FE20,
GSC-Function-4f437c0,clientannouncement,2,7fffffff,0,sub_3350040,
GSC-Function-4f437c0,getteamscore,1,1,0,sub_3350160,
GSC-Function-4f437c0,setteamscore,2,2,0,sub_3350190,
GSC-Function-4f437c0,setclientnamemode,1,1,0,sub_3350250,
GSC-Function-4f437c0,updateclientnames,0,0,0,sub_3350310,
GSC-Function-4f437c0,getteamplayersalive,1,1,0,sub_3350590,
GSC-Function-4f437c0,getdroppedweapons,0,0,0,sub_3352690,
GSC-Function-4f437c0,worldentnumber,0,0,0,sub_330B430,
GSC-Function-4f437c0,beamlaunch,5,5,0,sub_330B4B0,
GSC-Function-4f437c0,obituary,4,4,0,sub_330B7E0,
GSC-Function-4f437c0,function_f887b191,3,4,0,sub_330BA30,
GSC-Function-4f437c0,reviveobituary,1,1,0,sub_330BC10,
GSC-Function-4f437c0,adddemobookmark,9,a,0,sub_330E0B0,
GSC-Function-4f437c0,function_f539d880,0,0,0,sub_330DFB0,
GSC-Function-4f437c0,stopdemorecording,0,0,0,sub_330E080,
GSC-Function-4f437c0,positionwouldtelefrag,1,1,0,sub_330E4D0,
GSC-Function-4f437c0,boundswouldtelefrag,2,2,0,sub_330E690,
GSC-Function-4f437c0,recordusedspawnpoint,3,3,0,sub_330E6F0,
GSC-Function-4f437c0,testspawnpoint,1,1,0,sub_33569F0,
GSC-Function-4f437c0,getstarttime,0,0,0,sub_330E7A0,
GSC-Function-4f437c0,map_restart,0,1,0,sub_3356AC0,
GSC-Function-4f437c0,missionrestart,0,0,0,sub_3356B70,
GSC-Function-4f437c0,missionfailed,0,0,0,sub_3356B90,
GSC-Function-4f437c0,exitlevel,0,2,0,sub_3356D10,
GSC-Function-4f437c0,killserver,0,0,0,sub_3356E30,
GSC-Function-4f437c0,addtestclient,0,2,0,sub_3356E80,
GSC-Function-4f437c0,setobjectivepointstatus,4,4,0,sub_3359040,
GSC-Function-4f437c0,setbombtimer,2,2,0,sub_3359050,
GSC-Function-4f437c0,function_4c27be22,1,1,0,sub_335B260,
GSC-Function-4f437c0,setroundsplayed,1,1,0,sub_335B310,
GSC-Function-4f437c0,setinitialplayersconnected,0,0,0,sub_335D4E0,
GSC-Function-4f437c0,setmatchflag,2,2,0,sub_335F740,
GSC-Function-4f437c0,setmatchtalkflag,2,2,0,sub_335D4F0,
GSC-Function-4f437c0,setarchive,ffffffff,ffffffff,0,sub_336C420,
GSC-Function-4f437c0,allclientsprint,1,1,0,sub_3363C50,
GSC-Function-4f437c0,clientprint,2,2,0,sub_336C390,
GSC-Function-4f437c0,mapexists,1,1,0,sub_3365DE0,
GSC-Function-4f437c0,isvalidgametype,1,1,0,sub_3365E10,
GSC-Function-4f437c0,skillupdate,0,2,0,sub_3372810,
GSC-Function-4f437c0,function_ecfc02d0,0,0,0,sub_338E520,
GSC-Function-4f437c0,setteamspyplane,2,2,0,sub_33075B0,
GSC-Function-4f437c0,getteamspyplane,1,1,0,sub_3307610,
GSC-Function-4f437c0,setteamsatellite,2,2,0,sub_3307640,
GSC-Function-4f437c0,getteamsatellite,1,1,0,sub_33076F0,
GSC-Function-4f437c0,getassignedteam,1,1,0,sub_32DE710,
GSC-Function-4f437c0,getassignedteamname,1,1,0,sub_32DE8A0,
GSC-Function-4f437c0,getdefaultclassslot,2,2,0,sub_3305790,
GSC-Function-4f437c0,getitemattachment,2,2,0,sub_3301440,
GSC-Function-4f437c0,getitemattachmentallocationcost,2,2,0,sub_3305660,
GSC-Function-4f437c0,getitemgroupfromitemindex,1,1,0,sub_32DECF0,
GSC-Function-4f437c0,getgametypeenumfromname,2,2,0,sub_32DED30,
GSC-Function-4f437c0,setscoreboardcolumns,5,e,0,sub_3344010,
GSC-Function-4f437c0,recordnumzombierounds,0,1,0,sub_3307720,
GSC-Function-4f437c0,recordgameresult,0,1,0,sub_3307770,
GSC-Function-4f437c0,finalizematchrecord,0,0,0,sub_3307AA0,
GSC-Function-4f437c0,function_f8d53445,0,0,0,sub_3307AB0,
GSC-Function-4f437c0,matchrecordroundend,0,0,0,sub_3307BA0,
GSC-Function-4f437c0,matchrecordroundstart,0,0,0,sub_3307B50,
GSC-Function-4f437c0,matchrecordovertimeround,0,0,0,sub_3307BB0,
GSC-Function-4f437c0,gettouchingvolume,3,3,0,sub_32DF020,
GSC-Function-4f437c0,getentitiesinradius,2,3,0,sub_32E1420,
GSC-Function-4f437c0,getentities,0,0,0,sub_32E39E0,
GSC-Function-4f437c0,getfirsttouchfraction,4,4,0,sub_32E5AF0,
GSC-Function-4f437c0,recordmatchsummaryzombieendgamedata,0,4,0,sub_3307C10,
GSC-Function-4f437c0,matchrecorderincrementheaderstat,0,2,0,sub_3307ED0,
GSC-Function-4f437c0,recordzombieroundstart,0,0,0,sub_3307D90,
GSC-Function-4f437c0,recordzombieroundend,0,0,0,sub_3307E70,
GSC-Function-4f437c0,clearplayercorpses,0,0,0,sub_3345380,
GSC-Function-4f437c0,function_7d6839ae,4,5,0,sub_3343780,
GSC-Function-4f437c0,function_2d3f8777,3,4,0,sub_33437F0,
GSC-Function-4f437c0,function_2fa975e0,5,6,0,sub_3343B80,
GSC-Function-4f437c0,function_76f27db3,4,5,0,sub_3343BF0,
GSC-Function-4f437c0,function_909b6ab,2,2,0,sub_3343C00,
GSC-Function-4f437c0,function_22448d6c,1,1,0,sub_3343C30,
GSC-Function-4f437c0,function_b37afded,2,2,0,sub_3343C60,
GSC-Function-4f437c0,function_37d3bfcb,1,1,0,sub_3343FB0,
GSC-Function-4f437c0,recordplayerstats,3,3,0,sub_32D5DD0,
GSC-Function-4f437c0,recordplayermatchend,1,1,0,sub_32D61F0,
GSC-Function-4f437c0,function_2c666d56,3,3,0,sub_32D6450,
GSC-Function-4f437c0,recordmatchbegin,0,0,0,sub_32D69B0,
GSC-Function-4f437c0,recordbreadcrumbdataforplayer,1,1,0,sub_32D69C0,
GSC-Function-4f437c0,matchrecordnewplayer,1,1,0,sub_32DE030,
GSC-Function-4f437c0,function_ad11630f,12,12,0,sub_32D6B00,
GSC-Function-4f437c0,matchrecordlogadditionaldeathinfo,5,5,0,sub_32D73F0,
GSC-Function-4f437c0,matchrecordlogspecialmovedataforlife,9,e,0,sub_32DD4E0,
GSC-Function-4f437c0,matchrecordlogchallengecomplete,5,5,0,sub_32DDC70,
GSC-Function-4f437c0,matchrecordsetcurrentlevelcomplete,0,0,0,sub_32D5930,
GSC-Function-4f437c0,matchrecordsetleveldifficultyforindex,2,2,0,sub_32D5980,
GSC-Function-4f437c0,matchrecordgetweaponindex,1,1,0,sub_32D5940,
GSC-Function-4f437c0,function_f4f6d8a1,0,0,0,sub_330DF70,
GSC-Function-4f437c0,setvotestring,1,1,0,sub_3365E40,
GSC-Function-4f437c0,setvotetime,1,1,0,sub_3367FC0,
GSC-Function-4f437c0,setvoteyescount,1,1,0,sub_3368030,
GSC-Function-4f437c0,setvotenocount,1,1,0,sub_3368080,
GSC-Function-4f437c0,arenagetslot,0,0,0,sub_32D3410,
GSC-Function-4f437c0,arenagetcurrentseason,0,0,0,sub_32D3460,
GSC-Function-4f437c0,function_654d64ea,0,0,0,sub_3392440,
GSC-Function-4f437c0,function_a357a2b8,1,1,0,sub_3390DD0,
GSC-Function-4f437c0,function_e938380b,0,0,0,sub_33923C0,
GSC-Function-4f437c0,function_945560bf,0,0,0,sub_32D5510,
GSC-Function-4f437c0,function_c285fbd9,0,0,0,sub_32D5530,
GSC-Function-4f437c0,function_377f07c2,0,0,0,sub_32D5550,
GSC-Function-4f437c0,function_7a0dc792,0,0,0,sub_32D55C0,
GSC-Function-4f437c0,reportmtu,1,1,0,sub_336A1B0,
GSC-Function-4f437c0,kick,1,2,0,sub_336A1C0,
GSC-Function-4f437c0,function_c8d461b0,1,2,0,sub_336A230,
GSC-Function-4f437c0,map,1,1,0,sub_3356C50,
GSC-Function-4f437c0,playrumbleonposition,2,2,0,sub_3370630,
GSC-Function-4f437c0,playrumblelooponposition,2,2,0,sub_3370640,
GSC-Function-4f437c0,stopallrumbles,0,0,0,sub_3370650,
GSC-Function-4f437c0,soundexists,1,1,0,sub_32E5F60,
GSC-Function-4f437c0,soundgetplaybacktime,1,1,0,sub_32E6040,
GSC-Function-4f437c0,soundgetalias,1,1,0,sub_32E6080,
GSC-Function-4f437c0,issplitscreen,0,0,0,sub_33706A0,
GSC-Function-4f437c0,islocalgame,0,0,0,sub_33727E0,
GSC-Function-4f437c0,isglobalstatsserver,0,0,0,sub_3372800,
GSC-Function-4f437c0,setminimap,5,5,0,sub_3306FB0,
GSC-Function-4f437c0,setminimapzone,4,4,0,sub_33071E0,
GSC-Function-4f437c0,function_fd82b127,0,0,0,sub_3306DD0,
GSC-Function-4f437c0,setmapcenter,1,1,0,sub_33063C0,
GSC-Function-4f437c0,setdemointermissionpoint,2,2,0,sub_3306460,
GSC-Function-4f437c0,setgameendtime,1,1,0,sub_3306850,
GSC-Function-4f437c0,setslowmotion,1,3,0,sub_33068B0,
GSC-Function-4f437c0,setpauseworld,1,1,0,sub_3306B90,
GSC-Function-4f437c0,isworldpaused,0,0,0,sub_3306CC0,
GSC-Function-4f437c0,numremoteclients,0,0,0,sub_3306CE0,
GSC-Function-4f437c0,visionsetnaked,1,2,0,sub_33494D0,
GSC-Function-4f437c0,visionsetlaststand,1,2,0,sub_334BAB0,
GSC-Function-4f437c0,setgravity,1,1,0,sub_32D8650,
GSC-Function-4f437c0,setwavewatergeneratoramplitude,2,2,0,sub_32D8680,
GSC-Function-4f437c0,getlobbyclientcount,0,0,0,sub_3307F30,
GSC-Function-4f437c0,enablelobbyjoins,1,1,0,sub_3307FD0,
GSC-Function-4f437c0,clientsysregister,1,1,0,sub_330F4B0,
GSC-Function-4f437c0,clientsyssetstate,2,2,0,sub_330F800,
GSC-Function-4f437c0,getsnapshotindexarray,0,0,0,sub_330FBC0,
GSC-Function-4f437c0,snapshotacknowledged,1,1,0,sub_330FCE0,
GSC-Function-4f437c0,getaitriggerflags,0,0,0,sub_3312A50,
GSC-Function-4f437c0,getmaxvehicles,0,0,0,sub_3312AE0,
GSC-Function-4f437c0,disabledestructiblepieces,1,1,0,sub_3312AF0,
GSC-Function-4f437c0,enablealldestructiblepieces,0,0,0,sub_3312B60,
GSC-Function-4f437c0,createdynentandlaunch,5,6,0,sub_3345580,
GSC-Function-4f437c0,getvehicletriggerflags,0,0,0,sub_3312AD0,
GSC-Function-4f437c0,getentnavmaterial,1,1,0,sub_33101B0,
GSC-Function-4f437c0,collisiontestpointsinsphere,3,3,0,sub_332C790,
GSC-Function-4f437c0,collisiontestpointsincylinder,5,5,0,sub_332CF00,
GSC-Function-4f437c0,collisiontestpointsinpill,6,6,0,sub_332D6F0,
GSC-Function-4f437c0,collisiontestpointsincone,6,6,0,sub_332E500,
GSC-Function-4f437c0,collisiontestpointsinbox,7,7,0,sub_333AF40,
GSC-Function-4f437c0,qsortscoredspawnpointsascending,1,1,0,sub_333FFC0,
GSC-Function-4f437c0,matrix4x4transformpoints,2,2,0,sub_3340210,
GSC-Function-4f437c0,enablespawnpointlist,2,2,0,sub_3312CE0,
GSC-Function-4f437c0,disablespawnpointlist,2,2,0,sub_3315700,
GSC-Function-4f437c0,setspawnpointrandomvariation,1,1,0,sub_33158F0,
GSC-Function-4f437c0,clearspawnpoints,0,1,0,sub_33158A0,
GSC-Function-4f437c0,placespawnpoint,1,1,0,sub_3315A10,
GSC-Function-4f437c0,addspawnpoints,2,3,0,sub_3318360,
GSC-Function-4f437c0,getbestspawnpoint,2,6,0,sub_3320400,
GSC-Function-4f437c0,clearspawnpointsbaseweight,1,1,0,sub_3315910,
GSC-Function-4f437c0,setspawnpointsbaseweight,4,4,0,sub_3315960,
GSC-Function-4f437c0,getplayerspawnid,1,1,0,sub_3323980,
GSC-Function-4f437c0,isspawnpointvisible,4,4,0,sub_3323A70,
GSC-Function-4f437c0,getspawnlists,0,0,0,sub_3323970,
GSC-Function-4f437c0,addinfluencer,3,3,0,sub_3326860,
GSC-Function-4f437c0,addentityinfluencer,3,3,0,sub_3326BD0,
GSC-Function-4f437c0,function_a116c91b,3,3,0,sub_33269B0,
GSC-Function-4f437c0,addorientedinfluencer,4,4,0,sub_332B500,
GSC-Function-4f437c0,removeinfluencer,1,1,0,sub_332BDF0,
GSC-Function-4f437c0,removeallinfluencersfromentity,1,1,0,sub_332BED0,
GSC-Function-4f437c0,enableinfluencer,2,2,0,sub_332BF80,
GSC-Function-4f437c0,setinfluencerteammask,2,2,0,sub_332C070,
GSC-Function-4f437c0,setinfluencertimeout,2,2,0,sub_332C130,
GSC-Function-4f437c0,function_8b51d4df,2,2,0,sub_332C430,
GSC-Function-4f437c0,getinfluencertimeoutremaining,1,1,0,sub_332C6B0,
GSC-Function-4f437c0,setdebugsideswitch,1,1,1,sub_332C780,nulled
GSC-Function-4f437c0,getinfluencerpreset,1,1,0,sub_332B670,
GSC-Function-4f437c0,function_2e07e8f9,2,2,0,sub_332B5F0,
GSC-Function-4f437c0,target_set,1,3,0,sub_33DC3F0,
GSC-Function-4f437c0,target_setoffset,1,2,0,sub_33DC9F0,
GSC-Function-4f437c0,target_getoffset,1,1,0,sub_33DBB80,
GSC-Function-4f437c0,target_remove,1,2,0,sub_33DC170,
GSC-Function-4f437c0,target_setshader,2,2,0,sub_33DCAB0,
GSC-Function-4f437c0,target_setoffscreenshader,2,2,0,sub_33DC870,
GSC-Function-4f437c0,target_getorigin,1,2,0,sub_33DBC30,
GSC-Function-4f437c0,target_isinrect,5,6,0,sub_33DBE90,
GSC-Function-4f437c0,target_isincircle,4,6,0,sub_33DBE10,
GSC-Function-4f437c0,target_scaleminmaxradius,4,6,0,sub_33DC200,
GSC-Function-4f437c0,target_originisincircle,4,5,0,sub_33DBFE0,
GSC-Function-4f437c0,target_boundingisunderreticle,3,3,0,sub_33DB800,
GSC-Function-4f437c0,target_startreticlelockon,2,2,0,sub_33DCC30,
GSC-Function-4f437c0,target_clearreticlelockon,0,0,0,sub_33DBAC0,
GSC-Function-4f437c0,target_getarray,0,0,0,sub_33DBB00,
GSC-Function-4f437c0,target_getsubtargets,1,1,0,sub_33DBDA0,
GSC-Function-4f437c0,target_istarget,1,2,0,sub_33DBF50,
GSC-Function-4f437c0,target_setattackmode,2,2,0,sub_33DC710,
GSC-Function-4f437c0,target_setjavelinonly,2,2,0,sub_33DC7E0,
GSC-Function-4f437c0,target_setallowhighsteering,2,2,0,sub_33DC680,
GSC-Function-4f437c0,target_getpotentialsubtargets,1,1,0,sub_33DBD10,
GSC-Function-4f437c0,getfogsettings,0,0,0,sub_33012B0,
GSC-Function-4f437c0,pixmarker,1,1,0,sub_3340800,
GSC-Function-4f437c0,changeadvertisedstatus,1,1,0,sub_3340820,
GSC-Function-4f437c0,function_65469e2e,0,0,0,sub_3340930,
GSC-Function-4f437c0,setqosgamedatapayload,0,7fffffff,0,sub_3340940,
GSC-Function-4f437c0,resetqosgamedatapayload,0,0,0,sub_33434F0,
GSC-Function-4f437c0,incrementcounter,2,2,0,sub_3343630,
GSC-Function-4f437c0,function_63be9c25,1,1,0,sub_3343690,
GSC-Function-4f437c0,function_a2095d15,0,0,0,sub_33436F0,
GSC-Function-4f437c0,sethostmigrationstatus,1,1,0,sub_33443D0,
GSC-Function-4f437c0,starthostmigration,0,0,1,sub_3344610,start host migration
GSC-Function-4f437c0,function_3238d10d,1,1,0,sub_32D7CF0,
GSC-Function-4f437c0,gamerepthresholdexceeded,1,1,0,sub_32D7F80,
GSC-Function-4f437c0,zerogravityvolumeon,1,1,0,sub_32D8550,
GSC-Function-4f437c0,zerogravityvolumeoff,1,1,0,sub_32D85D0,
GSC-Function-4f437c0,getutc,0,0,0,sub_3344630,
GSC-Function-4f437c0,isusingt7melee,0,0,0,sub_33443B0,
GSC-Function-4f437c0,registerskipto,1,1,0,sub_3344980,
GSC-Function-4f437c0,getskiptoname,1,1,0,sub_33449D0,
GSC-Function-4f437c0,getskiptos,0,0,0,sub_3344A30,
GSC-Function-4f437c0,setskiptos,1,2,0,sub_3344C30,
GSC-Function-4f437c0,aiprofile_beginentry,1,1,0,sub_3345110,
GSC-Function-4f437c0,aiprofile_endentry,0,0,0,sub_3345180,
GSC-Function-4f437c0,streamermodelhint,2,2,0,sub_3345B40,
GSC-Function-4f437c0,streamerrequest,1,2,0,sub_3346010,
GSC-Function-4f437c0,cloneandremoveentity,1,1,0,sub_3345190,
GSC-Function-4f437c0,loadsentienteventparameters,1,1,0,sub_33451F0,
GSC-Function-4f437c0,hkaigettimertestpathfindstartpos,0,0,0,sub_32EFE90,
GSC-Function-4f437c0,hkaigettimertestpathfindendpos,0,0,0,sub_32EFFE0,
GSC-Function-4f437c0,hkaisettimertestent,1,1,0,sub_32F00A0,
GSC-Function-4f437c0,gettotalserverpausetime,0,0,0,sub_3344680,
GSC-Function-4f437c0,function_129f6487,1,1,0,sub_33446A0,
GSC-Function-4f437c0,createtacticalinfluencer,3,3,0,sub_3345390,
GSC-Function-4f437c0,removetacticalinfluencer,1,1,0,sub_3345750,
GSC-Function-4f437c0,enabletacticalinfluencer,1,1,0,sub_33458E0,
GSC-Function-4f437c0,disabletacticalinfluencer,1,1,0,sub_3345920,
GSC-Function-4f437c0,tacitcalinfluencersetteammask,1,1,0,sub_3345960,
GSC-Function-4f437c0,tacticalinfluencergetthreatscore,3,3,0,sub_3345AA0,
GSC-Function-4f437c0,getearliestarchiveclientinfotime,0,0,0,sub_3345CE0,
GSC-Function-4f437c0,function_5fad41b5,0,0,0,sub_3345D20,
GSC-Function-4f437c0,function_90243841,0,0,0,sub_3345D30,
GSC-Function-4f437c0,function_7f088568,0,0,0,sub_3345D40,
GSC-Function-4f437c0,printplayofthematchdebuginformation,2,2,0,sub_33482C0,
GSC-Function-4f437c0,function_8c9585ea,1,1,0,sub_3348320,
GSC-Function-4f437c0,addpotmevent,3,3,0,sub_3348710,
GSC-Function-4f437c0,removepotmevent,1,1,0,sub_3348910,
GSC-Function-4f437c0,startplayofthematch,1,1,0,sub_3348960,
GSC-Function-4f437c0,stopplayofthematch,0,0,0,sub_3348C90,
GSC-Function-4f437c0,function_75ad934d,0,0,0,sub_3348CC0,
GSC-Function-4f437c0,function_ba563f48,0,0,0,sub_33490E0,
GSC-Function-4f437c0,function_f2f9ce22,0,0,0,sub_3349190,
GSC-Function-4f437c0,function_27f2ef17,1,1,0,sub_3349300,
GSC-Function-4f437c0,function_4e3bb793,2,2,0,sub_3349330,
GSC-Function-4f437c0,function_dae4ab9b,2,2,0,sub_3349430,
